i_ano_compt;i_mes_compt;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2023;12;Média complexidade;0010529 - HRPL;0408060425 - REVISÃO CIRÚRGICA DE COTO DE AMPUTAÇÃO DOS DEDOS;1;76752
2023;12;Média complexidade;0010529 - HRPL;0408060450 - TENOMIORRAFIA ;11;76753
2023;12;Média complexidade;0010529 - HRPL;0408060638 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METATARSO INTER-FALANGEANA;1;76754
2023;12;Média complexidade;0010529 - HRPL;0409010081 - CISTORRAFIA ;1;76755
2023;12;Média complexidade;0010529 - HRPL;0409040096 - EXPLORACAO CIRURGICA DA BOLSA ESCROTAL;1;76756
2023;12;Média complexidade;0010529 - HRPL;0409040240 - VASECTOMIA;1;76757
2023;12;Média complexidade;0010529 - HRPL;0409060046 - CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ;3;76758
2023;12;Média complexidade;0010529 - HRPL;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);8;76759
2023;12;Média complexidade;0010529 - HRPL;0409060135 - HISTERECTOMIA TOTAL ;1;76760
2023;12;Média complexidade;0010529 - HRPL;0409060216 - OOFORECTOMIA / OOFOROPLASTIA;1;76761
2023;12;Média complexidade;0010529 - HRPL;0409070130 - EPISIOPERINEORRAFIA NAO OBSTETRICA;1;76762
2023;12;Média complexidade;0010529 - HRPL;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;1;76763
2023;12;Média complexidade;0010529 - HRPL;0411010034 - PARTO CESARIANO ;40;76764
2023;12;Média complexidade;0010529 - HRPL;0411010042 - PARTO CESARIANO C/ LAQUEADURA TUBARIA ;6;76765
2023;12;Média complexidade;0010529 - HRPL;0411010077 - SUTURA DE LACERACOES DE TRAJETO PELVICO ;29;76766
2023;12;Média complexidade;0010529 - HRPL;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;9;76767
2023;12;Média complexidade;0010529 - HRPL;0412030128 - RETIRADA DE DRENO TUBULAR TORACICO;1;76768
2023;12;Média complexidade;0010529 - HRPL;0412040166 - TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA ;7;76769
2023;12;Média complexidade;0010529 - HRPL;0412050170 - TORACOCENTESE/DRENAGEM DE PLEURA;3;76770
2023;12;Média complexidade;0010529 - HRPL;0413010015 - ATENDIMENTO DE URGENCIA EM MEDIO E GRANDE QUEIMADO;1;76771
2023;12;Média complexidade;0010529 - HRPL;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;3;76772
2023;12;Média complexidade;0010537 - HMIB;0201010631 - PUNÇÃO LOMBAR ;3;76773
2023;12;Média complexidade;0010537 - HMIB;0404010016 - ADENOIDECTOMIA;1;76774
2023;12;Média complexidade;0010537 - HMIB;0404010024 - AMIGDALECTOMIA;4;76775
2023;12;Média complexidade;0010537 - HMIB;0404010032 - AMIGDALECTOMIA C/ ADENOIDECTOMIA;11;76776
2023;12;Média complexidade;0010537 - HMIB;0404020275 - RESSECÇÃO DE LESÃO MALIGNA E BENIGNA DA REGIÃO CRANIO E BUCOMAXILOFACIAL;1;76777
2023;12;Média complexidade;0010537 - HMIB;0406020159 - EXERESE DE GANGLIO LINFÁTICO;1;76778
2023;12;Média complexidade;0010537 - HMIB;0406020221 - LINFADENECTOMIA RADICAL AXILAR UNILATERAL ;1;76779
2023;12;Média complexidade;0010537 - HMIB;0407010106 - ESOFAGORRAFIA TORACICA;1;76780
2023;12;Média complexidade;0010537 - HMIB;0407010211 - GASTROSTOMIA;1;76781
2023;12;Média complexidade;0010537 - HMIB;0407010297 - TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO ;2;76782
2023;12;Média complexidade;0010537 - HMIB;0407020039 - APENDICECTOMIA;30;76783
2023;12;Média complexidade;0010537 - HMIB;0407020047 - APENDICECTOMIA VIDEOLAPAROSCOPICA ;11;76784
2023;12;Média complexidade;0010537 - HMIB;0407020063 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) ;1;76785
2023;12;Média complexidade;0010537 - HMIB;0407020187 - ENTEROANASTOMOSE (QUALQUER SEGMENTO);3;76786
2023;12;Média complexidade;0010537 - HMIB;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;3;76787
2023;12;Média complexidade;0010537 - HMIB;0407020365 - REDUCAO CIRURGICA DE VOLVO POR LAPAROTOMIA;2;76788
2023;12;Média complexidade;0010537 - HMIB;0407020381 - REMOCAO CIRURGICA DE FECALOMA ;1;76789
2023;12;Média complexidade;0010537 - HMIB;0407020420 - TRATAMENTO CIRURGICO DE ANOMALIAS CONGENITAS DO ANUS E RETO ;2;76790
2023;12;Média complexidade;0010537 - HMIB;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;1;76791
2023;12;Média complexidade;0010537 - HMIB;0407040013 - DRENAGEM DE ABSCESSO PELVICO;2;76792
2023;12;Média complexidade;0010537 - HMIB;0407040048 - HERNIOPLASTIA DIAFRAGMATICA (VIA ABDOMINAL) ;1;76793
2023;12;Média complexidade;0010537 - HMIB;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);6;76794
2023;12;Média complexidade;0010537 - HMIB;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);8;76795
2023;12;Média complexidade;0010537 - HMIB;0407040129 - HERNIOPLASTIA UMBILICAL ;1;76796
2023;12;Média complexidade;0010537 - HMIB;0407040137 - HERNIORRAFIA INGUINAL VIDEOLAPAROSCOPICA;1;76797
2023;12;Média complexidade;0010537 - HMIB;0407040145 - HERNIORRAFIA S/ RESSECCAO INTESTINAL (HERNIA ESTRANGULADA ) ;5;76798
2023;12;Média complexidade;0010537 - HMIB;0407040161 - LAPAROTOMIA EXPLORADORA ;10;76799
2023;12;Média complexidade;0010537 - HMIB;0407040188 - LIBERACAO DE ADERENCIAS INTESTINAIS ;1;76800
2023;12;Média complexidade;0010537 - HMIB;0407040242 - RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO);5;76801
2023;12;Média complexidade;0010537 - HMIB;0409010510 - TRATAMENTO CIRURGICO DE URETEROCELE ;1;76802
2023;12;Média complexidade;0010537 - HMIB;0409040126 - ORQUIDOPEXIA BILATERAL;2;76803
2023;12;Média complexidade;0010537 - HMIB;0409040134 - ORQUIDOPEXIA UNILATERAL ;6;76804
2023;12;Média complexidade;0010537 - HMIB;0409040215 - TRATAMENTO CIRURGICO DE HIDROCELE ;1;76805
2023;12;Média complexidade;0010537 - HMIB;0409050040 - CORRECAO DE HIPOSPADIA (2O TEMPO) ;1;76806
2023;12;Média complexidade;0010537 - HMIB;0409050083 - POSTECTOMIA ;2;76807
2023;12;Média complexidade;0010537 - HMIB;0409060046 - CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ;2;76808
2023;12;Média complexidade;0010537 - HMIB;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);31;76809
2023;12;Média complexidade;0010537 - HMIB;0409060119 - HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);1;76810
2023;12;Média complexidade;0010537 - HMIB;0409060127 - HISTERECTOMIA SUBTOTAL;1;76811
2023;12;Média complexidade;0010537 - HMIB;0409060135 - HISTERECTOMIA TOTAL ;3;76812
2023;12;Média complexidade;0010537 - HMIB;0409060178 - HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO ;8;76813
2023;12;Média complexidade;0010537 - HMIB;0409060186 - LAQUEADURA TUBARIA;1;76814
2023;12;Média complexidade;0010537 - HMIB;0409060194 - MIOMECTOMIA ;1;76815
2023;12;Média complexidade;0010537 - HMIB;0409060216 - OOFORECTOMIA / OOFOROPLASTIA;3;76816
2023;12;Média complexidade;0010537 - HMIB;0409060232 - SALPINGECTOMIA UNI / BILATERAL;1;76817
2023;12;Média complexidade;0010537 - HMIB;0409060240 - SALPINGECTOMIA VIDEOLAPAROSCOPICA ;1;76818
2023;12;Média complexidade;0010537 - HMIB;0409070190 - MARSUPIALIZACAO DE GLANDULA DE BARTOLIN ;2;76819
2023;12;Média complexidade;0010537 - HMIB;0409070262 - TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS ;1;76820
2023;12;Média complexidade;0010537 - HMIB;0409070270 - TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA POR VIA VAGINAL;2;76821
2023;12;Média complexidade;0010537 - HMIB;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;1;76822
2023;12;Média complexidade;0010537 - HMIB;0410010120 - SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR ;2;76823
2023;12;Média complexidade;0010537 - HMIB;0411010026 - PARTO CESARIANO EM GESTACAO DE ALTO RISCO ;63;76824
2023;12;Média complexidade;0010537 - HMIB;0411010034 - PARTO CESARIANO ;39;76825
2023;12;Média complexidade;0010537 - HMIB;0411010042 - PARTO CESARIANO C/ LAQUEADURA TUBARIA ;12;76826
2023;12;Média complexidade;0010537 - HMIB;0411010077 - SUTURA DE LACERACOES DE TRAJETO PELVICO ;32;76827
2023;12;Média complexidade;0010537 - HMIB;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;8;76828
2023;12;Média complexidade;0010537 - HMIB;0411020048 - TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA ;1;76829
2023;12;Média complexidade;0010537 - HMIB;0412010119 - TRAQUEORRAFIA E/OU FECHAMENTO DE FISTULA TRAQUEO-CUTANEA;1;76830
2023;12;Média complexidade;0010537 - HMIB;0412040166 - TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA ;8;76831
2023;12;Média complexidade;0010537 - HMIB;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;76832
2023;12;Média complexidade;0010545 - HRBz;0407020039 - APENDICECTOMIA;4;76833
2023;12;Média complexidade;0010545 - HRBz;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;10;76834
2023;12;Média complexidade;0010545 - HRBz;0407040129 - HERNIOPLASTIA UMBILICAL ;1;76835
2023;12;Média complexidade;0010545 - HRBz;0407040145 - HERNIORRAFIA S/ RESSECCAO INTESTINAL (HERNIA ESTRANGULADA ) ;1;76836
2023;12;Média complexidade;0010545 - HRBz;0409010219 - NEFRECTOMIA TOTAL ;1;76837
2023;12;Média complexidade;0010545 - HRBz;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);1;76838
2023;12;Média complexidade;0010545 - HRBz;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;1;76839
2023;12;Média complexidade;0010545 - HRBz;0411010034 - PARTO CESARIANO ;38;76840
2023;12;Média complexidade;0010545 - HRBz;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;4;76841
2023;12;Média complexidade;0010545 - HRBz;0412030101 - DRENAGEM TUBULAR PLEURAL ABERTA (PLEUROSTOMIA);2;76842
2023;12;Média complexidade;0426067 - RENOVA HOSPITAL DIA;0406020566 - TRATAMENTO CIRURGICO DE VARIZES (BILATERAL) ;19;76843
2023;12;Alta complexidade;2645157 - HRL;0408030240 - ARTRODESE TORACO-LOMBO-SACRA ANTERIOR DOIS NIVEIS ;2;76844
2023;12;Alta complexidade;2645157 - HRL;0408030259 - ARTRODESE TORACO-LOMBO-SACRA ANTERIOR, TRES NIVEIS, ;1;76845
2023;12;Alta complexidade;2645157 - HRL;0408030445 - DISCECTOMIA CERVICAL POR VIA ANTERIOR (2 OU MAIS NÍVEIS);1;76846
2023;12;Alta complexidade;2645157 - HRL;0408030534 - RESSECÇÃO DE ELEMENTO VERTEBRAL POSTERIOR / POSTERO-LATERAL / DISTAL A C2 (MAIS DE 2 SEGMENTOS) ;1;76847
2023;12;Alta complexidade;2645157 - HRL;0408030690 - TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERIOR POSTERIOR ATÉ OITO NÍVEIS;1;76848
2023;12;Alta complexidade;2645157 - HRL;0408040092 - ARTROPLASTIA TOTAL PRIMARIA DO QUADRIL NÃO CIMENTADA / HÍBRIDA;1;76849
2023;12;Alta complexidade;2645157 - HRL;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;1;76850
2023;12;Alta complexidade;2645157 - HRL;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;1;76851
2023;12;Média complexidade;2645157 - HRL;0201010046 - BIOPSIA DE ANUS E CANAL ANAL;1;76852
2023;12;Média complexidade;2645157 - HRL;0201010224 - BIOPSIA DE GANGLIO LINFATICO;1;76853
2023;12;Média complexidade;2645157 - HRL;0403020077 - NEUROLISE NAO FUNCIONAL DE NERVOS PERIFERICOS ;19;76854
2023;12;Média complexidade;2645157 - HRL;0403020085 - NEURORRAFIA ;4;76855
2023;12;Média complexidade;2645157 - HRL;0407010149 - GASTRECTOMIA TOTAL;1;76856
2023;12;Média complexidade;2645157 - HRL;0407020039 - APENDICECTOMIA;10;76857
2023;12;Média complexidade;2645157 - HRL;0407020047 - APENDICECTOMIA VIDEOLAPAROSCOPICA ;1;76858
2023;12;Média complexidade;2645157 - HRL;0407020063 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) ;1;76859
2023;12;Média complexidade;2645157 - HRL;0407020101 - COLOSTOMIA;2;76860
2023;12;Média complexidade;2645157 - HRL;0407020136 - DRENAGEM DE ABSCESSO ANU-RETAL;1;76861
2023;12;Média complexidade;2645157 - HRL;0407020179 - ENTERECTOMIA;4;76862
2023;12;Média complexidade;2645157 - HRL;0407020187 - ENTEROANASTOMOSE (QUALQUER SEGMENTO);1;76863
2023;12;Média complexidade;2645157 - HRL;0407020250 - FECHAMENTO DE FISTULA DE COLON;1;76864
2023;12;Média complexidade;2645157 - HRL;0407020284 - HEMORROIDECTOMIA;1;76865
2023;12;Média complexidade;2645157 - HRL;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;2;76866
2023;12;Média complexidade;2645157 - HRL;0407030026 - COLECISTECTOMIA ;1;76867
2023;12;Média complexidade;2645157 - HRL;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;1;76868
2023;12;Média complexidade;2645157 - HRL;0407040013 - DRENAGEM DE ABSCESSO PELVICO;1;76869
2023;12;Média complexidade;2645157 - HRL;0407040021 - DRENAGEM DE ABSCESSO SUBFRENICO ;1;76870
2023;12;Média complexidade;2645157 - HRL;0407040080 - HERNIOPLASTIA INCISIONAL;1;76871
2023;12;Média complexidade;2645157 - HRL;0407040188 - LIBERACAO DE ADERENCIAS INTESTINAIS ;7;76872
2023;12;Média complexidade;2645157 - HRL;0407040242 - RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO);1;76873
2023;12;Média complexidade;2645157 - HRL;0408020032 - ARTRODESE DE MÉDIAS / GRANDES ARTICULAÇÕES DE MEMBRO SUPERIOR ;3;76874
2023;12;Média complexidade;2645157 - HRL;0408020342 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DAS FALANGES DA MÃO (COM FIXAÇÃO) ;2;76875
2023;12;Média complexidade;2645157 - HRL;0408020369 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DO CÔNDILO / TRÓCLEA/APOFISE CORONÓIDE DO ULNA / CABEÇA DO RÁDIO;2;76876
2023;12;Média complexidade;2645157 - HRL;0408020377 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DOS METACARPIANOS ;2;76877
2023;12;Média complexidade;2645157 - HRL;0408020385 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA SUPRACONDILIANA DO ÚMERO;3;76878
2023;12;Média complexidade;2645157 - HRL;0408020407 - TRATAMENTO CIRÚRGICO DE FRATURA DA EXTREMIDADE / METÁFISE DISTAL DOS OSSOS DO ANTEBRAÇO ;1;76879
2023;12;Média complexidade;2645157 - HRL;0408020415 - TRATAMENTO CIRÚRGICO DE FRATURA DE EXTREMIDADES / METÁFISE PROXIMAL DOS OSSOS DO ANTEBRAÇO;1;76880
2023;12;Média complexidade;2645157 - HRL;0408020431 - TRATAMENTO CIRÚRGICO DE FRATURA DIAFISARIA ÚNICA DO RÁDIO / DA ULNA ;1;76881
2023;12;Média complexidade;2645157 - HRL;0408020512 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO CARPO-METACARPIANA;6;76882
2023;12;Média complexidade;2645157 - HRL;0408020520 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXACAO DOS OSSOS DO CARPO;2;76883
2023;12;Média complexidade;2645157 - HRL;0408020539 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METACARPO-FALANGIANA;1;76884
2023;12;Média complexidade;2645157 - HRL;0408020571 - TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO ÚMERO ;1;76885
2023;12;Média complexidade;2645157 - HRL;0408020610 - TRATAMENTO CIRÚRGICO DE ROTURA / DESINSERÇÃO / ARRANCAMENTO CAPSULO-TENO-LIGAMENTAR NA MÃO;2;76886
2023;12;Média complexidade;2645157 - HRL;0408030399 - DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR (UM NÍVEL);4;76887
2023;12;Média complexidade;2645157 - HRL;0408050039 - ARTRODESE DE MEDIAS / GRANDES ARTICULACOES DE MEMBRO INFERIOR ;6;76888
2023;12;Média complexidade;2645157 - HRL;0408050160 - RECONSTRUCAO LIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO ANTERIOR);1;76889
2023;12;Média complexidade;2645157 - HRL;0408050330 - REVISAO CIRURGICA DE COTO DE AMPUTACAO EM MEMBRO INFERIOR (EXCETO DEDOS DO PE);1;76890
2023;12;Média complexidade;2645157 - HRL;0408050462 - TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS METATARSIANOS ;2;76891
2023;12;Média complexidade;2645157 - HRL;0408050470 - TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS PODODACTILOS;1;76892
2023;12;Média complexidade;2645157 - HRL;0408050497 - TRATAMENTO CIRÚRGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXAÇÃO DO TORNOZELO;3;76893
2023;12;Média complexidade;2645157 - HRL;0408050500 - TRATAMENTO CIRÚRGICO DE FRATURA DA DIÁFISE DA TÍBIA ;1;76894
2023;12;Média complexidade;2645157 - HRL;0408050578 - TRATAMENTO CIRÚRGICO DE FRATURA DO TORNOZELO UNIMALEOLAR;1;76895
2023;12;Média complexidade;2645157 - HRL;0408050632 - TRATAMENTO CIRÚRGICO DE FRATURA TRANSTROCANTERIANA;1;76896
2023;12;Média complexidade;2645157 - HRL;0408050799 - TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA DIÁFISE DO FÊMUR;1;76897
2023;12;Média complexidade;2645157 - HRL;0408050810 - TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO COLO DO FÊMUR ;1;76898
2023;12;Média complexidade;2645157 - HRL;0408060042 - AMPUTAÇÃO / DESARTICULAÇÃO DE DEDO;2;76899
2023;12;Média complexidade;2645157 - HRL;0408060182 - OSTEOTOMIA DE OSSOS DA MÃO E/OU DO PÉ ;1;76900
2023;12;Média complexidade;2645157 - HRL;0408060190 - OSTEOTOMIA DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ;5;76901
2023;12;Média complexidade;2645157 - HRL;0408060310 - RESSECÇÃO SIMPLES DE TUMOR ÓSSEO / DE PARTES MOLES;1;76902
2023;12;Média complexidade;2645157 - HRL;0408060360 - RETIRADA DE FIXADOR EXTERNO ;1;76903
2023;12;Média complexidade;2645157 - HRL;0408060379 - RETIRADA DE PLACA E/OU PARAFUSOS;1;76904
2023;12;Média complexidade;2645157 - HRL;0408060433 - TENODESE;1;76905
2023;12;Média complexidade;2645157 - HRL;0408060441 - TENÓLISE;2;76906
2023;12;Média complexidade;2645157 - HRL;0408060450 - TENOMIORRAFIA ;2;76907
2023;12;Média complexidade;2645157 - HRL;0408060476 - TENOPLASTIA OU ENXERTO DE TENDÃO UNICO;2;76908
2023;12;Média complexidade;2645157 - HRL;0408060484 - TENORRAFIA ÚNICA EM TÚNEL OSTEO-FIBROSO ;6;76909
2023;12;Média complexidade;2645157 - HRL;0409060046 - CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ;3;76910
2023;12;Média complexidade;2645157 - HRL;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);16;76911
2023;12;Média complexidade;2645157 - HRL;0409060119 - HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);4;76912
2023;12;Média complexidade;2645157 - HRL;0409060135 - HISTERECTOMIA TOTAL ;1;76913
2023;12;Média complexidade;2645157 - HRL;0409060186 - LAQUEADURA TUBARIA;2;76914
2023;12;Média complexidade;2645157 - HRL;0409060194 - MIOMECTOMIA ;1;76915
2023;12;Média complexidade;2645157 - HRL;0409060216 - OOFORECTOMIA / OOFOROPLASTIA;2;76916
2023;12;Média complexidade;2645157 - HRL;0409060232 - SALPINGECTOMIA UNI / BILATERAL;2;76917
2023;12;Média complexidade;2645157 - HRL;0409070068 - COLPOPERINEOPLASTIA POSTERIOR ;1;76918
2023;12;Média complexidade;2645157 - HRL;0409070157 - EXERESE DE GLANDULA DE BARTHOLIN / SKENE;1;76919
2023;12;Média complexidade;2645157 - HRL;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;1;76920
2023;12;Média complexidade;2645157 - HRL;0411010018 - DESCOLAMENTO MANUAL DE PLACENTA ;2;76921
2023;12;Média complexidade;2645157 - HRL;0411010034 - PARTO CESARIANO ;88;76922
2023;12;Média complexidade;2645157 - HRL;0411010042 - PARTO CESARIANO C/ LAQUEADURA TUBARIA ;25;76923
2023;12;Média complexidade;2645157 - HRL;0411010077 - SUTURA DE LACERACOES DE TRAJETO PELVICO ;32;76924
2023;12;Média complexidade;2645157 - HRL;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;2;76925
2023;12;Média complexidade;2645157 - HRL;0411020030 - HISTERECTOMIA PUERPERAL ;2;76926
2023;12;Média complexidade;2645157 - HRL;0411020048 - TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA ;2;76927
2023;12;Média complexidade;2645157 - HRL;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;3;76928
2023;12;Média complexidade;2645157 - HRL;0412040166 - TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA ;5;76929
2023;12;Média complexidade;2645157 - HRL;0412050170 - TORACOCENTESE/DRENAGEM DE PLEURA;2;76930
2023;12;Média complexidade;2645157 - HRL;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;4;76931
2023;12;Média complexidade;2645157 - HRL;0415040027 - DEBRIDAMENTO DE FASCEITE NECROTIZANTE ;1;76932
2023;12;Média complexidade;2645157 - HRL;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;16;76933
2023;12;Média complexidade;2672197 - HRSam;0201010372 - BIOPSIA DE PELE E PARTES MOLES;1;76934
2023;12;Média complexidade;2672197 - HRSam;0407020187 - ENTEROANASTOMOSE (QUALQUER SEGMENTO);1;76935
2023;12;Média complexidade;2672197 - HRSam;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;1;76936
2023;12;Média complexidade;2672197 - HRSam;0407030026 - COLECISTECTOMIA ;21;76937
2023;12;Média complexidade;2672197 - HRSam;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;13;76938
2023;12;Média complexidade;2672197 - HRSam;0407040013 - DRENAGEM DE ABSCESSO PELVICO;3;76939
2023;12;Média complexidade;2672197 - HRSam;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);2;76940
2023;12;Média complexidade;2672197 - HRSam;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);9;76941
2023;12;Média complexidade;2672197 - HRSam;0407040129 - HERNIOPLASTIA UMBILICAL ;9;76942
2023;12;Média complexidade;2672197 - HRSam;0407040161 - LAPAROTOMIA EXPLORADORA ;5;76943
2023;12;Média complexidade;2672197 - HRSam;0407040242 - RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO);1;76944
2023;12;Média complexidade;2672197 - HRSam;0409040215 - TRATAMENTO CIRURGICO DE HIDROCELE ;1;76945
2023;12;Média complexidade;2672197 - HRSam;0409040240 - VASECTOMIA;10;76946
2023;12;Média complexidade;2672197 - HRSam;0409060046 - CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ;2;76947
2023;12;Média complexidade;2672197 - HRSam;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);14;76948
2023;12;Média complexidade;2672197 - HRSam;0409060119 - HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);1;76949
2023;12;Média complexidade;2672197 - HRSam;0409060135 - HISTERECTOMIA TOTAL ;3;76950
2023;12;Média complexidade;2672197 - HRSam;0409060186 - LAQUEADURA TUBARIA;4;76951
2023;12;Média complexidade;2672197 - HRSam;0409060216 - OOFORECTOMIA / OOFOROPLASTIA;1;76952
2023;12;Média complexidade;2672197 - HRSam;0409060232 - SALPINGECTOMIA UNI / BILATERAL;1;76953
2023;12;Média complexidade;2672197 - HRSam;0409070050 - COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;1;76954
2023;12;Média complexidade;2672197 - HRSam;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;1;76955
2023;12;Média complexidade;2672197 - HRSam;0410010111 - SETORECTOMIA / QUADRANTECTOMIA;13;76956
2023;12;Média complexidade;2672197 - HRSam;0411010034 - PARTO CESARIANO ;96;76957
2023;12;Média complexidade;2672197 - HRSam;0411010042 - PARTO CESARIANO C/ LAQUEADURA TUBARIA ;32;76958
2023;12;Média complexidade;2672197 - HRSam;0411010077 - SUTURA DE LACERACOES DE TRAJETO PELVICO ;23;76959
2023;12;Média complexidade;2672197 - HRSam;0411020013 - CURETAGEM POS-ABORTAMENTO / PUERPERAL ;10;76960
2023;12;Média complexidade;2672197 - HRSam;0411020048 - TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA ;5;76961
2023;12;Média complexidade;2672197 - HRSam;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;7;76962
2023;12;Média complexidade;2672197 - HRSam;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;1;76963
2023;12;Média complexidade;2672197 - HRSam;0418010056 - IMPLANTE DE CATETER DUPLO LUMEN NA IRA (INCLUI CATETER) ;1;76964
2023;12;Alta complexidade;2779366 - Oftalmed Matriz;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;22;76965
